urun_adi,fiyat
NEW Dell Latitude 5430 Rugged i7-1185G7 16GB 256GB SSD Win 11 Pro Dual Batt,55508.27301
"Dell Latitude 5420 Laptop - 2.6 GHz i5-1145G7 16GB 512GB SSD - 14"" Touchscreen",13578.282
"Samsung - Galaxy Book4 15.6"" FHD Laptop - Intel Core 7- 16GB Memory - 512GB S...",23484.02301
"Acer Aspire 5 15.6"" Laptop 8GB RAM 512GB SSD Intel i5 2GHz Refurbished",12809.27301
Dell Laptop Latitude 7410 Intel Core i5 10th Gen SSD 256GB Touch 2-in-1 Many,7471.89801
HP G71 17.3 Inch 1600x900 Windows 7  Core 2 Duo Laptop With  DVDRW and HDMI,2134.52301
"15.6"" Lenovo L530 Laptop Windows 7 Pro  i5 2ghz 4gb 250gb DVDRW + New Battery",8538.94602
"HP - 15.6"" Full HD Touch-Screen Laptop - AMD Ryzen 5 7520U 2023 - 8GB Memory ...",14090.24301
"ACE AX17 17.3"" Laptop FHD Netbook Intel N97 16GB RAM 512GB M.2 SSD 2.4G/5G WIFI6",9820.34301
"Apple MacBook Air - 2017 Model A1466,  13"",  8GB RAM,  512 GB SSD, New Battery!",5081.181
CHUWI Laptop 14'' HD Intel Celeron N4000 8GB 256GB SSD Webcam Windows 11 H,7258.40301
"HP  14 G4 Chromebook, 16GB SSD, 4GB RAM, WiFi, , 14inch screen FREE SHIPPING",1921.455
"LOT OF (2) HP 850 G3 16GB RAM/256GB SSD 15.6"" Display! WIN11 A Grade!",12767.001
Lenovo ThinkPad T490 | Intel Core i5-8365U | 8 GB DDR4 | 256 GB NVme | Win 11,4994.50203
"Lenovo ThinkPad T14s Gen 3 14"" Touch Intel i7-1280P 32GB 512GB Win 11 No AC",17506.59
"Lenovo ThinkPad T14 Touch 14"" Intel Core i7 32GB RAM 1TB SSD Win 11 Pro",19171.851
"HP EliteBook 840 G6 14"" Intel i7-8665U 16GB DDR4 500GB SSD W11P Laptop",7472.325
Lenovo 20SX001VUS -FHD - I5-10210U - 16GB - 256GB SSD - Win 11 Pro READ,4269.9
Dell 7490 Laptop Windows 11 Pro 16GB RAM FAST 256GB SSD + 5 YEAR WARRANTY,14047.971
Lenovo ThinkPad P16 Gen 2 16 4k OLED Touch  RTX 5000Ada i9-13950HX 128GB 4TB 2YR,149403.801
ACEMAGIC 18.5'' Laptop Intel N150 16GB DDR4 512GB SSD Windows 11 Pro WIFI5 BT,15755.931
"Dell Latitude E7470 14"", 1TB, Intel Core i7-6600U 32GB RAM Laptop-Touch Win11Pro",12787.92351
"HP EliteBook x360 1040 G8 14"" Touch Intel i7-1185G7 16GB 512GB SSD W11P Laptop",16481.814
"Lenovo Chromebook 100e 11.6"" Laptop Chrome OS 4GB Ram 16GB SSD OK Condition",2006.42601
"2025 Lenovo IdeaPad Laptop 15.6"" Touch 6-Core Intel i3 Upto 40GB RAM 2TB SSD Pro",23868.741
"2025 Dell XPS 13 9345 Laptop Snapdragon X Elite 16GB RAM 512GB SSD 13.4"" FHD+",29846.601
Dell Latitude D620/D630 2GB Laptop Windows XP pro SP3 WiFi Serial port DVD/CD,6404.42301
"Dell Latitude 7400 14"" FHD i5-8365U 32GB RAM 1TB NVMe SSD Win 11 Pro Laptop",10205.061
"Dell Latitude 5430 14"" FHD Touch i5-1245U 3.3GHz 256GB SSD 16GB RAM W11P",12809.27301
"HP Elite Dragonfly Max 13.3"" i7-1165G7,16GB,512GB M.2 W11Pro",11742.225
Panasonic Toughbook CF-33 Core i5 6300U 2.4GHz 8GB 256GB SSD Win 10 Pro,9607.275
Dell Latitude 5420 i5-1145G7 512GB SSD 16GB RAM (No Charger Included),5123.88
